,MinEStateIndex,BCUT2D_MRHI,PEOE_VSA12,PEOE_VSA6,SMR_VSA2,SMR_VSA6,SlogP_VSA8,VSA_EState5,NumAliphaticCarbocycles,NumAromaticCarbocycles,NumAromaticRings,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_imidazole
2310,0.945560844908656,0.09799355640397023,0.20450794094030048,0.5374852071385908,0.0,0.12165326400362052,0.0,0.7840159893378551,0.0,0.5,0.42857142857142855,0.25,0.0,0.5,0.0
2311,0.8584186160974395,0.0643564281728547,0.2030928476247925,0.7349539549836055,0.0,0.06082663200181026,0.5979437160271798,0.6895504141241365,0.0,0.5,0.5714285714285714,0.375,0.3333333333333333,0.16666666666666666,0.0
2312,0.5020412739836535,0.2781581400901373,0.5491154924598838,0.0,0.0,0.3477419382462972,0.4011842957371859,0.7288853389817093,0.0,0.0,0.42857142857142855,0.625,0.3333333333333333,0.3333333333333333,0.0
2313,0.4931282051340878,0.28095566207180644,0.20450794094030048,0.18181818181818182,0.0,0.43260711144213737,0.3001391681923864,0.7565905201391906,0.0,0.5,0.5714285714285714,0.375,0.0,0.3333333333333333,0.0
2314,0.5023618546316554,0.279001300315017,0.3446075515195833,0.0,0.0,0.3522518918609648,0.19742101437441326,0.8197434349468442,0.25,0.0,0.42857142857142855,0.625,0.3333333333333333,0.16666666666666666,0.0
2315,0.49748452423185646,0.2781586066968258,0.5491154924598838,0.10375742967972904,0.0,0.41855856613410314,0.4011842957371859,0.7405544416166903,0.0,0.0,0.42857142857142855,0.625,0.3333333333333333,0.3333333333333333,0.0
2316,0.8340572424869259,0.05634041393054379,0.2030928476247925,0.4545454545454546,0.0,0.07487517730984448,0.4011842957371859,0.7175457520163383,0.0,0.5,0.42857142857142855,0.25,0.0,0.0,0.5
2317,0.8555082845003049,0.03423088125044682,0.20450794094030048,0.18181818181818182,0.0,0.21057698662149918,0.4019037576599391,0.7392152650138488,0.0,0.5,0.7142857142857142,0.625,0.0,0.3333333333333333,0.0
2318,0.5102351922283253,0.27816686996440454,0.3446075515195833,0.0,0.0,0.28214601039780357,0.4011842957371859,0.7303926062638524,0.0,0.0,0.42857142857142855,0.5,0.3333333333333333,0.16666666666666666,0.0
2319,0.5008657039364461,0.2809491419476501,0.20450794094030048,0.27272727272727276,0.0,0.48937519402190915,0.30247378854997925,0.7217948433974883,0.0,0.5,0.5714285714285714,0.375,0.0,0.5,0.0
2320,0.8682921767595289,0.04272758524769171,0.40760078856509296,0.0,0.0,0.6984890383302651,0.0,0.7781580959793888,0.0,0.25,0.2857142857142857,0.25,0.0,0.6666666666666666,0.0
2321,0.8802089526582674,0.044945513618091515,0.2030928476247925,0.0,0.3333333333333333,0.3625586873743463,0.19742101437441326,0.7346782482035434,0.0,0.0,0.2857142857142857,0.375,0.3333333333333333,0.16666666666666666,0.0
2322,0.9565066952304379,0.06801299498626756,0.19643389174705847,0.4545454545454546,0.0,0.5856636195953664,0.6003170272931194,0.7713229696443666,0.0,0.5,0.7142857142857142,0.375,0.0,0.16666666666666666,0.5
2323,0.3510486224340008,0.0399836698767414,0.20450794094030048,0.18181818181818182,0.0,0.2919165076859235,0.3001391681923864,0.741587333405238,0.0,0.5,0.5714285714285714,0.375,0.0,0.3333333333333333,0.0
2324,0.47426985459801124,0.2790154473013279,0.3446075515195833,0.0,0.0,0.3522518918609648,0.19742101437441326,0.7472020558206296,0.25,0.0,0.2857142857142857,0.375,0.3333333333333333,0.16666666666666666,0.0
2325,0.8127732180407404,0.054944265057070285,0.20450794094030048,0.10375742967972904,0.0,0.3568016891097722,0.3941804346644072,0.6682382617195551,0.0,0.5,0.42857142857142855,0.25,0.0,0.3333333333333333,0.0
2326,0.8088751435036842,0.05501717736889267,0.20450794094030048,0.10375742967972904,0.0,0.5082470916373576,0.3941804346644072,0.6793660847330696,0.0,0.5,0.42857142857142855,0.25,0.0,0.3333333333333333,0.0
2327,0.49815499261660573,0.2809488380088836,0.20450794094030048,0.09090909090909091,0.0,0.5685824758123988,0.10104512754479955,0.7652025070788357,0.0,0.5,0.5714285714285714,0.375,0.0,0.5,0.0
2328,0.5017943186767471,0.28094923048072673,0.20450794094030048,0.18181818181818182,0.0,0.33820334655293055,0.3001391681923864,0.7226679256739607,0.0,0.5,0.5714285714285714,0.375,0.0,0.5,0.0
2329,0.8629879773937472,0.06614618672464212,0.0,0.28557561149791083,0.0,0.08062877463977942,0.3941804346644072,0.7029457036144408,0.0,0.5,0.42857142857142855,0.25,0.3333333333333333,0.0,0.0
2330,0.8139691511517653,0.0533301832926919,0.0,0.6492119751342746,0.0,0.07487517730984448,0.6002783363847727,0.6927265995182693,0.0,0.75,0.7142857142857142,0.5,0.6666666666666666,0.0,0.5
2331,0.7180588074198406,0.19895383282260404,0.0,0.09090909090909091,0.0,0.13641255573629957,0.1868139752955575,0.6069155316829002,0.0,0.25,0.42857142857142855,0.125,0.0,0.3333333333333333,0.0
2332,0.8439311046523357,0.06940162022001406,0.0,0.4545454545454546,0.0,0.07558592373448932,0.398849675379593,0.6842604904263785,0.0,0.25,0.42857142857142855,0.375,0.3333333333333333,0.0,0.0
2333,0.4871755818795897,0.2809559095615315,0.0,0.27272727272727276,0.0,0.6294091078142091,0.30247378854997925,0.7061903458728349,0.0,0.5,0.5714285714285714,0.375,0.0,0.5,0.0
2334,0.8669561000781801,0.041084758385303455,0.2030928476247925,0.0,0.3333333333333333,0.28068286808466036,0.1997556347320062,0.7350012943747425,0.0,0.0,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.5
2335,0.8396569792043312,0.045603938215877604,0.2030928476247925,0.0,0.0,0.3562687918191497,0.19742101437441326,0.7342493108354344,0.0,0.0,0.2857142857142857,0.375,0.3333333333333333,0.16666666666666666,0.0
2336,0.8303535506743756,0.04546128094973545,0.0,0.19244172007470117,0.0,0.28068286808466036,0.19742101437441326,0.7421822055679701,0.0,0.0,0.2857142857142857,0.375,0.3333333333333333,0.16666666666666666,0.0
2337,0.8234952138094311,0.07650399480175951,0.406185695249585,0.3713175913472418,0.0,0.2246255319295334,0.0,0.7409037927746026,0.0,0.5,0.2857142857142857,0.0,0.0,0.0,0.0
2338,0.8433618931544187,0.07008186539669592,0.0,0.5454545454545455,0.0,0.07558592373448932,0.5916014490388205,0.6840526503564481,0.0,0.5,0.5714285714285714,0.375,0.3333333333333333,0.0,0.0
2339,0.8321287527210045,0.06877211876564127,0.2030928476247925,0.2804085004381509,0.0,0.7007169835287841,0.19909404064758685,0.6598790751707824,0.0,0.75,0.5714285714285714,0.125,0.0,0.8333333333333333,0.0
2340,0.840117624072655,0.06949958538820478,0.0,0.6363636363636365,0.0,0.07558592373448932,0.398849675379593,0.7144500107442181,0.0,0.5,0.5714285714285714,0.375,0.3333333333333333,0.0,0.0
2341,0.8436403567334707,0.09675709086637618,0.6097587776497292,0.2724391621221962,0.0,0.8018586472311775,0.0,0.7090716866798541,0.0,0.25,0.2857142857142857,0.25,0.0,0.6666666666666666,0.0
2342,0.861865782047436,0.060286925396029756,0.2030928476247925,0.2804085004381509,0.0,0.06082663200181026,0.39651505502200013,0.6908091012988171,0.0,0.25,0.42857142857142855,0.25,0.3333333333333333,0.16666666666666666,0.0
2343,0.49365713038870845,0.280955550749027,0.20450794094030048,0.18181818181818182,0.0,0.48937519402190915,0.3001391681923864,0.7208454279461882,0.0,0.5,0.5714285714285714,0.375,0.0,0.5,0.0
2344,0.47465143727611026,0.28248752614789385,0.5491154924598838,0.09090909090909091,0.0,0.3946738384692433,0.10104512754479955,0.7297462783606993,0.0,0.25,0.5714285714285714,0.5,0.0,0.6666666666666666,0.0
2345,0.4470009682051856,0.041702841973674576,0.20450794094030048,0.27272727272727276,0.0,0.21057698662149918,0.3001391681923864,0.7177203943561471,0.0,0.5,0.5714285714285714,0.375,0.0,0.3333333333333333,0.0
2346,0.3536081048953047,0.2900089725627001,0.20450794094030048,0.18181818181818182,0.0,0.5041761352184417,0.30247378854997925,0.7801590349156555,0.0,0.5,0.5714285714285714,0.375,0.0,0.3333333333333333,0.0
2347,0.510933215117813,0.27815887796847105,0.5491154924598838,0.0,0.0,0.5692932222370437,0.10104512754479955,0.7560347404161334,0.0,0.25,0.42857142857142855,0.375,0.0,0.5,0.0
2348,0.8856549386181195,0.05768478978310032,0.2030928476247925,0.09859031861996909,0.0,0.2153462824681825,0.398849675379593,0.7298470139320237,0.0,0.0,0.42857142857142855,0.75,0.0,0.16666666666666666,0.0
2349,0.8736163639463407,0.057773311211471,0.2030928476247925,0.0,0.3333333333333333,0.2153462824681825,0.398849675379593,0.7117422760368934,0.0,0.0,0.42857142857142855,0.75,0.0,0.16666666666666666,0.0
2350,0.875109687771853,0.039151545091059003,0.3942242159175764,0.0,0.3333333333333333,0.14975035461968897,0.19742101437441326,0.7413014115943426,0.25,0.0,0.2857142857142857,0.375,0.6666666666666666,0.0,0.0
2351,0.8540658766101049,0.1961048178302629,0.6097587776497292,0.3713175913472418,0.0,0.42257546609228813,0.18280632866479105,0.7512294884521762,0.0,0.5,0.5714285714285714,0.25,0.0,0.5,0.0
2352,0.48627799593301974,0.2824332780335749,0.5491154924598838,0.18181818181818182,0.0,0.5624896383551514,0.3001391681923864,0.7573312681452191,0.0,0.5,0.5714285714285714,0.375,0.0,0.5,0.0
2353,0.8390380721488643,0.034747774048965785,0.0,0.0,0.6666666666666665,0.0,0.501567829197566,0.6993918506657081,0.25,0.0,0.5714285714285714,0.875,0.3333333333333333,0.0,0.0
2354,0.9716251105622626,0.04805644258606734,0.0,0.2886625801120517,0.0,0.13668611079490642,0.19742101437441326,0.7003991284141934,0.25,0.0,0.2857142857142857,0.25,0.3333333333333333,0.16666666666666666,0.0
2355,0.9609038603833037,0.008033752613898049,0.20450794094030048,0.36363636363636365,0.0,0.06082663200181026,0.10104512754479955,0.7269715491805322,0.0,0.25,0.42857142857142855,0.375,0.0,0.3333333333333333,0.0
2356,0.7780623586375915,0.06185339025523173,0.2030928476247925,0.10375742967972904,0.3333333333333333,0.21057698662149918,0.30247378854997925,0.6731654284701425,0.25,0.0,0.42857142857142855,0.625,0.0,0.16666666666666666,0.5
2357,0.7842006439946222,0.06185203898707492,0.2030928476247925,0.10375742967972904,0.3333333333333333,0.21057698662149918,0.30247378854997925,0.673429469961404,0.25,0.0,0.42857142857142855,0.625,0.0,0.16666666666666666,0.5
2358,0.7850199740083573,0.06183424574810781,0.40525083670942863,0.19466652058881992,0.3333333333333333,0.2919165076859235,0.3048084089075722,0.6909325722512974,0.25,0.0,0.42857142857142855,0.5,0.0,0.16666666666666666,0.5
2359,0.8595413481532205,0.05913855468863627,0.2030928476247925,0.46222668225633273,0.0,0.06082663200181026,0.398849675379593,0.6899603649242179,0.0,0.5,0.42857142857142855,0.25,0.0,0.16666666666666666,0.0
2360,0.9017800746354551,0.033119759710732555,0.2030928476247925,0.0,0.0,0.21057698662149918,0.4035189160947788,0.7383691091409251,0.0,0.0,0.42857142857142855,0.625,0.3333333333333333,0.16666666666666666,0.5
2361,0.892408040751392,0.051936244372191465,0.2030928476247925,0.4598572236737142,0.0,0.28545216393134365,0.398849675379593,0.7019612041781363,0.0,0.5,0.42857142857142855,0.25,0.0,0.16666666666666666,0.0
2362,0.7238346064201584,0.06288479384998025,0.20450794094030048,0.10375742967972904,0.0,0.2761729144699928,0.2978045478347935,0.7120677886376485,0.25,0.0,0.42857142857142855,0.5,0.0,0.3333333333333333,0.0
2363,0.777961848939519,0.06330498472183677,0.2030928476247925,0.18181818181818182,0.3333333333333333,0.372545282325703,0.2978045478347935,0.6554484078356007,0.25,0.25,0.42857142857142855,0.25,0.0,0.16666666666666666,0.0
2364,0.3304483124318668,0.05167523592362333,0.0,0.25994469382385527,0.0,0.07487517730984448,0.2961315215616199,0.7328916393095144,0.25,0.25,0.5714285714285714,0.625,0.3333333333333333,0.0,0.0
2365,0.9381678257367014,0.051686999077143025,0.0,0.07812651200567344,0.3333333333333333,0.06082663200181026,0.2961315215616199,0.7186697860429607,0.25,0.25,0.5714285714285714,0.625,0.3333333333333333,0.16666666666666666,0.0
2366,0.9402652667404877,0.05167629586924749,0.0,0.25994469382385527,0.3333333333333333,0.0,0.2961315215616199,0.719435638957909,0.25,0.25,0.5714285714285714,0.625,0.3333333333333333,0.0,0.0
2367,0.9124674462329037,0.051672583873376365,0.0,0.532671966551128,0.0,0.22533627835417827,0.2961315215616199,0.7485787274361693,0.25,0.25,0.5714285714285714,0.625,0.3333333333333333,0.0,0.0
2368,0.8342071441170505,0.05167205210206205,0.0,0.532671966551128,0.0,0.14975035461968897,0.2961315215616199,0.7478594450945921,0.25,0.25,0.5714285714285714,0.625,0.3333333333333333,0.0,0.0
