MinEStateIndex,BCUT2D_MRHI,PEOE_VSA12,PEOE_VSA6,SMR_VSA2,SMR_VSA6,SlogP_VSA8,VSA_EState5,NumAliphaticCarbocycles,NumAromaticCarbocycles,NumAromaticRings,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_imidazole,prediction,smiles,zinc_id
-0.2917767384731669,6.193563014302269,5.783244946364939,36.407855449141934,0.0,7.109797541277533,0.0,-0.7203571953472747,1,1,1,0,0,0,0,1,C=C[C@H](C1=CC(=O)C(OC)=CC1=O)c1ccccc1,ZINC000001620483
-0.7855770383349745,5.86366812767697,5.907179729351506,12.13273413692322,0.0,0.0,0.0,-0.676034108087679,0,1,2,3,2,0,0,1,O=C(Cc1n[nH]c(=O)[nH]c1=O)N/N=C/c1ccccc1[N+](=O)[O-],ZINC000019792227
-1.6205792890683437,5.758945741648052,0.0,39.84698901243026,0.0,13.213763929025836,0.0,0.4895653720924467,5,0,0,0,0,0,0,1,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,ZINC000095614842
0.1048001700680274,7.144897074435986,11.029303824196944,42.5259913514718,0.0,13.08951281182515,0.0,0.1048001700680274,0,1,2,2,0,0,0,1,CCc1nnc(/N=C(\O)CN2CCc3ccccc3C2)s1,ZINC000020213887
-1.143107048374906,5.798954386701323,0.0,26.847231705905752,0.0,7.109797541277533,0.0,-0.4840948601662898,2,0,0,0,0,0,0,1,C=C[C@@]1(O)C[C@H](O)[C@@]2(C(=O)OC)[C@H](C)CC[C@@]2(C)[C@@H]1C,ZINC000095912214
-1.249708539081354,5.711121609824592,0.0,57.68198262497842,0.0,14.09534396535438,0.0,-3.0876316433514077,3,1,1,0,0,0,0,1,C=C1[C@@H](OC(=O)C[C@H](c2ccccc2)N(C)C)CC[C@]2(C)[C@@H]1[C@H](OC(C)=O)[C@@H]1C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)[C@@H]2O)C1(C)C,ZINC000095912257
-1.6308808682545364,5.898563422753412,6.290026729335213,25.496599036284397,0.0,13.213763929025836,0.0,-0.6600097526627771,2,0,0,0,0,0,0,1,C=C1CC[C@@H]2[C@@](C)(C(=O)O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)CCC[C@@]2(C)[C@@H]1CCC1=CCOC1=O,ZINC000095911720
-0.6806944444444445,5.906328117199798,0.0,29.877184957404793,0.0,0.0,0.0,-0.6842129629629632,1,0,0,0,0,0,0,1,C=C1C(=O)O[C@H]2C/C(C)=C/CC/C(C)=C/[C@@H](O)[C@H]12,ZINC000095910325
-0.9126608881104736,5.765731054005819,0.0,51.496113649333395,0.0,6.606881964512918,0.0,-0.1716581006892603,5,0,0,0,0,0,0,1,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,ZINC000095919187
-0.131935114323507,5.915137455496048,0.0,19.075777413358388,0.0,13.592428388589765,0.0,2.9008352229780794,6,0,0,0,0,0,0,1,C=C1C[C@]23CC(=O)[C@@H]4[C@@]5(C)CC(=O)C[C@]46[C@@H]([C@H]2C[C@H]1C[C@H]36)N(C)C5,ZINC000095919336
-1.143107048374906,5.798954386701323,0.0,26.847231705905752,0.0,7.109797541277533,0.0,-0.4840948601662898,2,0,0,0,0,0,0,1,C=C[C@@]1(O)C[C@@H](O)[C@@]2(C(=O)OC)[C@H](C)CC[C@@]2(C)[C@@H]1C,ZINC000095912213
-1.1186463057445195,5.814522079284543,12.580053458670424,25.645060058584612,0.0,13.902739847377362,0.0,-0.7346349614991399,1,1,1,0,0,0,0,1,C=CCC1=C[C@@]2(OC)OC(=O)[C@@H](C1=C)[C@H](c1ccc3c(c1)OCO3)[C@H]2C,ZINC000059588368
-1.1095601851851842,5.991839045930183,0.0,20.426410082979743,0.0,6.606881964512918,0.0,-1.931707359641388,4,0,0,0,0,0,0,1,C=C1[C@@H]2CC[C@@H]3[C@](C2)(C(=O)[C@@H](OC(C)=O)[C@@H]2C(C)(C)[C@H]4CC(=O)[C@@]32CO4)[C@@H]1OC(C)=O,ZINC000095913947
-0.5570337792868902,5.763991903786471,0.0,60.11528503473751,0.0,0.0,0.0,1.8249208581121457,5,0,0,0,0,0,0,1,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,ZINC000003941105
-1.2889334136432344,5.876487985095366,0.0,25.999514613049012,0.0,7.109797541277533,0.0,-0.8545767292288307,4,0,0,0,0,0,0,1,C=C1[C@H](OC(=O)/C(C)=C\C)[C@]23C[C@H]1CC[C@@]2(O)[C@]1(C)CCC[C@@](C)(C(=O)OC)[C@H]1C[C@@H]3O,ZINC000095913635
-0.6866581632653064,5.929324609079565,0.0,32.5784502966475,0.0,13.213763929025836,0.0,-0.5124811954102633,2,0,0,0,0,0,0,1,C=C1[C@@H](/C=C/C2=CCOC2=O)[C@]2(C)CC[C@@H](O)[C@@](C)(CO)[C@H]2C[C@H]1O,ZINC000059585846
1.1778271237381683,6.069879053150054,0.0,92.77743183761844,0.0,0.0,21.544896857859182,0.0,0,3,3,0,0,0,0,1,C=CCCCCCCCCCc1ccc2c(ccc3ccccc32)c1,ZINC000095919309
-1.101296296296296,5.989267653749515,0.0,20.426410082979743,0.0,6.606881964512918,0.0,-1.3027194349962212,4,0,0,0,0,0,0,1,C=C1[C@@H]2CC[C@@H]3[C@](C2)(C(=O)[C@@H](OC(C)=O)[C@@H]2C(C)(C)[C@H]4CC(=O)[C@@]32CO4)[C@@H]1O,ZINC000095913450
-1.359634345292611,5.76578297264494,0.0,51.496113649333395,0.0,13.213763929025836,0.0,-0.0715942332944914,5,0,0,0,0,0,0,1,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]2C1,ZINC000095913926
-0.5550750346434872,6.003676676635189,5.428790391900541,18.218407282129373,0.0,0.0,28.01450881904796,0.0697854521170275,0,2,3,0,0,0,0,1,C=CCC[C@]1(C)C=Cc2c(cc(O)c3oc4cccc(O)c4c(=O)c23)O1,ZINC000095485914
-4.522729657449399,7.862663462642916,0.0,25.999514613049012,0.0,13.213763929025836,0.0,-1.0216029830141933,2,0,0,0,0,0,0,1,C=C1CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@H]1C[C@H](C1=CCOC1=O)S(=O)(=O)O,ZINC000095099186
-2.247106160945534,5.7182301232876265,0.0,57.68198262497842,0.0,14.09534396535438,0.0,-6.450542694702753,3,1,1,0,0,0,0,1,C=C1[C@@H](OC(=O)C[C@@H](c2ccccc2)N(C)C)C[C@H](OC(C)=O)[C@@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(O)C(C)=C(OC(C)=O)C[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,ZINC000095548309
-1.6972051455772603,5.78004235098239,6.290026729335213,19.075777413358388,0.0,6.606881964512918,0.0,-0.6204648024483062,4,0,0,0,0,0,0,1,C=C1C[C@@]23CC[C@H]4[C@@](C)(CC[C@@H](O)[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O)[C@@H]1C3,ZINC000095910259
-1.2106879372685448,5.709161072119791,0.0,57.68198262497842,0.0,7.04767198267719,0.0,-2.5449991792775033,3,1,1,0,0,0,0,1,C=C1[C@@H](OC(=O)C[C@@H](NC)c2ccccc2)CC[C@]2(C)[C@@H]1[C@H](O)[C@@H]1C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)[C@@H]2O)C1(C)C,ZINC000095910420
0.2000734336944654,5.883131991518402,25.084908278767465,13.847474399381248,0.0,27.805479694754723,11.126902983393991,5.118602555219619,1,2,2,0,0,0,0,1,COc1c2c(cc3c1-c1c(cc4c(c1OC)OCO4)C[C@@H](C)[C@@H](C)C3)OCO2,ZINC000017968619
0.0350254409309322,5.6870332523723945,0.0,315.6260906769036,0.0,6.606881964512918,0.0,0.0350254409309322,0,0,0,0,0,0,0,1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCC,ZINC000062239134
-0.3670342025699165,5.983236519165918,11.178302225184446,6.06636706846161,0.0,21.3293926238326,21.93848871221407,0.6917469765684063,0,2,3,0,0,0,0,1,COc1cc(O)c2c(=O)c3cccc(OC)c3oc2c1OC,ZINC000014764330
